wavelength	power
1.660970000000000082e-06	-2.969244610000000151e+01
1.660979999999999935e-06	-2.968748210000000043e+01
1.660989999999999999e-06	-2.969026020000000088e+01
1.661000000000000064e-06	-2.968805259999999890e+01
1.661009999999999916e-06	-2.968557549999999878e+01
1.661019999999999980e-06	-2.968002149999999872e+01
1.661030000000000045e-06	-2.967925100000000072e+01
1.661039999999999897e-06	-2.967958910000000117e+01
1.661049999999999961e-06	-2.967448560000000057e+01
1.661060000000000026e-06	-2.967429130000000015e+01
1.661070000000000090e-06	-2.967038900000000012e+01
1.661079999999999942e-06	-2.966835659999999919e+01
1.661090000000000007e-06	-2.967153250000000142e+01
1.661100000000000071e-06	-2.966985869999999892e+01
1.661109999999999924e-06	-2.966846909999999937e+01
1.661119999999999988e-06	-2.966693980000000153e+01
1.661130000000000052e-06	-2.966702920000000177e+01
1.661139999999999905e-06	-2.966997089999999915e+01
1.661149999999999969e-06	-2.966890850000000057e+01
1.661160000000000033e-06	-2.966654510000000045e+01
1.661170000000000097e-06	-2.966427450000000121e+01
1.661179999999999950e-06	-2.966711319999999930e+01
1.661190000000000014e-06	-2.966496100000000169e+01
1.661200000000000079e-06	-2.966618749999999949e+01
1.661209999999999931e-06	-2.966766480000000072e+01
1.661219999999999995e-06	-2.966531099999999910e+01
1.661230000000000060e-06	-2.966752830000000074e+01
1.661239999999999912e-06	-2.966668539999999865e+01
1.661249999999999976e-06	-2.966219870000000114e+01
1.661260000000000041e-06	-2.966581790000000041e+01
1.661270000000000105e-06	-2.966411950000000175e+01
1.661279999999999958e-06	-2.966309319999999872e+01
1.661290000000000022e-06	-2.966245830000000083e+01
1.661300000000000086e-06	-2.966194080000000000e+01
1.661309999999999939e-06	-2.966593419999999881e+01
1.661320000000000003e-06	-2.966249639999999843e+01
1.661330000000000067e-06	-2.966682940000000102e+01
1.661339999999999920e-06	-2.966563119999999998e+01
1.661349999999999984e-06	-2.966618809999999939e+01
1.661360000000000048e-06	-2.966469539999999938e+01
1.661369999999999901e-06	-2.966742770000000107e+01
1.661379999999999965e-06	-2.966945240000000084e+01
1.661390000000000029e-06	-2.967055739999999986e+01
1.661400000000000094e-06	-2.966928359999999998e+01
1.661409999999999946e-06	-2.966726069999999993e+01
1.661420000000000010e-06	-2.966782810000000126e+01
1.661430000000000075e-06	-2.966660309999999967e+01
1.661439999999999927e-06	-2.966516479999999945e+01
1.661449999999999991e-06	-2.966941050000000146e+01
1.661460000000000056e-06	-2.966929040000000128e+01
1.661469999999999908e-06	-2.966919250000000119e+01
1.661479999999999973e-06	-2.966889779999999988e+01
1.661490000000000037e-06	-2.967243390000000147e+01
1.661500000000000101e-06	-2.966952960000000061e+01
1.661509999999999954e-06	-2.967261840000000106e+01
1.661520000000000018e-06	-2.967228360000000009e+01
1.661530000000000082e-06	-2.967295070000000123e+01
1.661539999999999935e-06	-2.967202440000000152e+01
1.661549999999999999e-06	-2.967352389999999929e+01
1.661560000000000063e-06	-2.967313100000000148e+01
1.661569999999999916e-06	-2.967181190000000157e+01
1.661579999999999980e-06	-2.967776160000000019e+01
1.661590000000000044e-06	-2.967479050000000029e+01
1.661599999999999897e-06	-2.967561189999999982e+01
1.661609999999999961e-06	-2.967477159999999969e+01
1.661620000000000025e-06	-2.967410040000000038e+01
1.661630000000000090e-06	-2.967372719999999831e+01
1.661639999999999942e-06	-2.967912580000000133e+01
1.661650000000000006e-06	-2.967879350000000116e+01
1.661660000000000071e-06	-2.967855799999999888e+01
1.661669999999999923e-06	-2.968225019999999859e+01
1.661679999999999988e-06	-2.968355830000000140e+01
1.661690000000000052e-06	-2.968122579999999999e+01
1.661699999999999904e-06	-2.968199309999999969e+01
1.661709999999999969e-06	-2.968737450000000067e+01
1.661720000000000033e-06	-2.968528380000000055e+01
1.661730000000000097e-06	-2.968615630000000039e+01
1.661739999999999950e-06	-2.968735179999999829e+01
1.661750000000000014e-06	-2.968591950000000068e+01
1.661760000000000078e-06	-2.968485039999999842e+01
1.661769999999999931e-06	-2.968835959999999830e+01
1.661779999999999995e-06	-2.968822869999999980e+01
1.661790000000000059e-06	-2.968973099999999832e+01
1.661799999999999912e-06	-2.968910239999999945e+01
1.661809999999999976e-06	-2.969318420000000103e+01
1.661820000000000040e-06	-2.969189420000000013e+01
1.661830000000000105e-06	-2.969241680000000017e+01
1.661839999999999957e-06	-2.969396649999999838e+01
1.661850000000000022e-06	-2.969608840000000072e+01
1.661860000000000086e-06	-2.969827120000000065e+01
1.661869999999999938e-06	-2.969838740000000143e+01
1.661880000000000003e-06	-2.970328729999999950e+01
1.661890000000000067e-06	-2.970229229999999987e+01
1.661899999999999919e-06	-2.970273840000000121e+01
1.661909999999999984e-06	-2.970786030000000011e+01
1.661920000000000048e-06	-2.970676780000000150e+01
1.661929999999999900e-06	-2.971366580000000113e+01
1.661939999999999965e-06	-2.971096650000000139e+01
1.661950000000000029e-06	-2.971825039999999873e+01
1.661960000000000093e-06	-2.971866920000000079e+01
1.661969999999999946e-06	-2.971748339999999899e+01
1.661980000000000010e-06	-2.972436739999999844e+01
1.661990000000000074e-06	-2.972277409999999875e+01
1.661999999999999927e-06	-2.973000640000000061e+01
1.662009999999999991e-06	-2.972996810000000067e+01
1.662020000000000055e-06	-2.973090979999999917e+01
1.662029999999999908e-06	-2.973482569999999825e+01
1.662039999999999972e-06	-2.973194279999999878e+01
1.662050000000000037e-06	-2.974188870000000051e+01
1.662060000000000101e-06	-2.974401990000000140e+01
1.662069999999999953e-06	-2.974673359999999889e+01
1.662080000000000018e-06	-2.974892699999999834e+01
1.662090000000000082e-06	-2.975108900000000034e+01
1.662099999999999934e-06	-2.975647950000000108e+01
1.662109999999999999e-06	-2.975741239999999976e+01
1.662120000000000063e-06	-2.976175750000000164e+01
1.662129999999999915e-06	-2.976321490000000125e+01
1.662139999999999980e-06	-2.976553360000000126e+01
1.662150000000000044e-06	-2.977242610000000056e+01
1.662159999999999897e-06	-2.977129839999999916e+01
1.662169999999999961e-06	-2.977716200000000057e+01
1.662180000000000025e-06	-2.978136209999999906e+01
1.662190000000000089e-06	-2.978475350000000077e+01
1.662199999999999942e-06	-2.978795789999999855e+01
1.662210000000000006e-06	-2.979002949999999927e+01
1.662220000000000070e-06	-2.980017279999999857e+01
1.662229999999999923e-06	-2.980140030000000095e+01
1.662239999999999987e-06	-2.980121480000000034e+01
1.662250000000000052e-06	-2.980905800000000028e+01
1.662259999999999904e-06	-2.981152609999999825e+01
1.662269999999999968e-06	-2.981905760000000072e+01
1.662280000000000033e-06	-2.982027039999999829e+01
1.662290000000000097e-06	-2.982297549999999831e+01
1.662299999999999949e-06	-2.982744230000000130e+01
1.662310000000000014e-06	-2.983076069999999902e+01
1.662320000000000078e-06	-2.983967219999999898e+01
1.662329999999999931e-06	-2.983879819999999938e+01
1.662339999999999995e-06	-2.984618419999999972e+01
1.662350000000000059e-06	-2.985138110000000111e+01
1.662359999999999912e-06	-2.985216199999999986e+01
1.662369999999999976e-06	-2.985686400000000162e+01
1.662380000000000040e-06	-2.985993519999999890e+01
1.662390000000000104e-06	-2.986795229999999890e+01
1.662399999999999957e-06	-2.986596919999999855e+01
1.662410000000000021e-06	-2.987108539999999834e+01
1.662420000000000086e-06	-2.988046699999999944e+01
1.662429999999999938e-06	-2.988341709999999907e+01
1.662440000000000002e-06	-2.988824320000000156e+01
1.662450000000000067e-06	-2.988843410000000134e+01
1.662459999999999919e-06	-2.989488920000000149e+01
1.662469999999999983e-06	-2.989972900000000067e+01
1.662480000000000048e-06	-2.990225110000000086e+01
1.662489999999999900e-06	-2.990811739999999830e+01
1.662499999999999964e-06	-2.990655990000000131e+01
1.662510000000000029e-06	-2.990887199999999879e+01
1.662520000000000093e-06	-2.992001959999999983e+01
1.662529999999999946e-06	-2.991691829999999896e+01
1.662540000000000010e-06	-2.992332259999999877e+01
1.662550000000000074e-06	-2.991986770000000107e+01
1.662559999999999927e-06	-2.993465159999999869e+01
1.662569999999999991e-06	-2.993810590000000005e+01
1.662580000000000055e-06	-2.994024609999999953e+01
1.662589999999999908e-06	-2.994653920000000014e+01
1.662599999999999972e-06	-2.994651599999999902e+01
1.662610000000000036e-06	-2.995208470000000034e+01
1.662620000000000101e-06	-2.995666879999999921e+01
1.662629999999999953e-06	-2.996080909999999875e+01
1.662640000000000017e-06	-2.997009990000000101e+01
1.662650000000000082e-06	-2.997066620000000015e+01
1.662659999999999934e-06	-2.997720729999999989e+01
1.662669999999999998e-06	-2.997786770000000089e+01
1.662680000000000063e-06	-2.998592199999999863e+01
1.662689999999999915e-06	-2.999135749999999945e+01
1.662699999999999979e-06	-2.999351100000000159e+01
1.662710000000000044e-06	-3.000298069999999839e+01
1.662719999999999896e-06	-3.000285219999999953e+01
1.662729999999999961e-06	-3.000929419999999936e+01
1.662740000000000025e-06	-3.001658060000000106e+01
1.662750000000000089e-06	-3.001477300000000170e+01
1.662759999999999942e-06	-3.002967470000000105e+01
1.662770000000000006e-06	-3.002624540000000053e+01
1.662780000000000070e-06	-3.003355720000000062e+01
1.662789999999999923e-06	-3.003928300000000107e+01
1.662799999999999987e-06	-3.004103639999999942e+01
1.662810000000000051e-06	-3.005170329999999979e+01
1.662819999999999904e-06	-3.005362239999999829e+01
1.662829999999999968e-06	-3.006125469999999922e+01
1.662840000000000032e-06	-3.006637920000000008e+01
1.662850000000000097e-06	-3.006868779999999930e+01
1.662859999999999949e-06	-3.008006019999999836e+01
1.662870000000000013e-06	-3.008168200000000070e+01
1.662880000000000078e-06	-3.009112419999999943e+01
1.662889999999999930e-06	-3.009667280000000034e+01
1.662899999999999995e-06	-3.010344509999999829e+01
1.662910000000000059e-06	-3.011091929999999905e+01
1.662919999999999911e-06	-3.011197380000000123e+01
1.662929999999999976e-06	-3.012453239999999965e+01
1.662940000000000040e-06	-3.012480259999999888e+01
1.662950000000000104e-06	-3.013691590000000176e+01
1.662959999999999957e-06	-3.014346400000000159e+01
1.662970000000000021e-06	-3.014216580000000079e+01
1.662980000000000085e-06	-3.015748839999999831e+01
1.662989999999999938e-06	-3.016238179999999858e+01
1.663000000000000002e-06	-3.017483999999999966e+01
1.663010000000000066e-06	-3.018066729999999964e+01
1.663019999999999919e-06	-3.018358539999999834e+01
1.663029999999999983e-06	-3.019095129999999827e+01
1.663040000000000047e-06	-3.019472950000000111e+01
1.663049999999999900e-06	-3.020781069999999957e+01
1.663059999999999964e-06	-3.021271640000000147e+01
1.663070000000000028e-06	-3.022016670000000005e+01
1.663080000000000093e-06	-3.023156379999999999e+01
1.663089999999999945e-06	-3.023238389999999853e+01
1.663100000000000010e-06	-3.024438719999999847e+01
1.663110000000000074e-06	-3.024450089999999847e+01
1.663119999999999926e-06	-3.025393670000000057e+01
1.663129999999999991e-06	-3.026371460000000013e+01
1.663140000000000055e-06	-3.026816730000000177e+01
1.663149999999999907e-06	-3.028152060000000034e+01
1.663159999999999972e-06	-3.028076300000000032e+01
1.663170000000000036e-06	-3.029464340000000178e+01
1.663180000000000100e-06	-3.030104100000000145e+01
1.663189999999999953e-06	-3.030339629999999929e+01
1.663200000000000017e-06	-3.031658829999999938e+01
1.663210000000000081e-06	-3.031774869999999922e+01
1.663219999999999934e-06	-3.033039510000000050e+01
1.663229999999999998e-06	-3.033521190000000090e+01
1.663240000000000062e-06	-3.034459049999999891e+01
1.663249999999999915e-06	-3.035454370000000068e+01
1.663259999999999979e-06	-3.035550579999999954e+01
1.663270000000000043e-06	-3.037042449999999860e+01
1.663279999999999896e-06	-3.037182860000000062e+01
1.663289999999999960e-06	-3.037967850000000070e+01
1.663300000000000025e-06	-3.039116680000000059e+01
1.663310000000000089e-06	-3.038988649999999936e+01
1.663319999999999941e-06	-3.040597419999999929e+01
1.663330000000000006e-06	-3.040460819999999842e+01
1.663340000000000070e-06	-3.041760790000000014e+01
1.663349999999999922e-06	-3.042611219999999861e+01
1.663359999999999987e-06	-3.043195090000000036e+01
1.663370000000000051e-06	-3.044724760000000074e+01
1.663379999999999904e-06	-3.044386589999999870e+01
1.663389999999999968e-06	-3.045756220000000170e+01
1.663400000000000032e-06	-3.046676499999999876e+01
1.663410000000000096e-06	-3.046756050000000116e+01
1.663419999999999949e-06	-3.048109780000000057e+01
1.663430000000000013e-06	-3.048255950000000070e+01
1.663440000000000077e-06	-3.050151779999999846e+01
1.663449999999999930e-06	-3.049871339999999975e+01
1.663459999999999994e-06	-3.050704520000000031e+01
1.663470000000000059e-06	-3.052165589999999895e+01
1.663479999999999911e-06	-3.051624209999999948e+01
1.663489999999999975e-06	-3.053276460000000014e+01
1.663500000000000040e-06	-3.054333079999999967e+01
1.663510000000000104e-06	-3.055093279999999822e+01
1.663519999999999956e-06	-3.056373299999999915e+01
1.663530000000000021e-06	-3.056200060000000107e+01
1.663540000000000085e-06	-3.057924080000000089e+01
1.663549999999999937e-06	-3.057674430000000143e+01
1.663560000000000002e-06	-3.059124849999999896e+01
1.663570000000000066e-06	-3.060019039999999890e+01
1.663579999999999919e-06	-3.060024509999999864e+01
1.663589999999999983e-06	-3.062025149999999840e+01
1.663600000000000047e-06	-3.061681120000000078e+01
1.663609999999999900e-06	-3.063444240000000107e+01
1.663619999999999964e-06	-3.063477160000000055e+01
1.663630000000000028e-06	-3.064084409999999892e+01
1.663640000000000092e-06	-3.065765010000000146e+01
1.663649999999999945e-06	-3.065547660000000008e+01
1.663660000000000009e-06	-3.067347570000000090e+01
1.663670000000000074e-06	-3.067687570000000008e+01
1.663679999999999926e-06	-3.068445699999999832e+01
1.663689999999999990e-06	-3.069553889999999896e+01
1.663700000000000055e-06	-3.069865360000000010e+01
1.663709999999999907e-06	-3.072086320000000015e+01
1.663719999999999971e-06	-3.072377739999999946e+01
1.663730000000000036e-06	-3.073267990000000083e+01
1.663740000000000100e-06	-3.074608279999999993e+01
1.663749999999999953e-06	-3.075016240000000067e+01
1.663760000000000017e-06	-3.076829019999999915e+01
1.663770000000000081e-06	-3.076819619999999844e+01
1.663779999999999934e-06	-3.078353350000000077e+01
1.663789999999999998e-06	-3.079481600000000086e+01
1.663800000000000062e-06	-3.079862290000000158e+01
1.663809999999999915e-06	-3.081974569999999858e+01
1.663819999999999979e-06	-3.082108410000000021e+01
1.663830000000000043e-06	-3.083467269999999871e+01
1.663839999999999896e-06	-3.084856279999999984e+01
1.663849999999999960e-06	-3.085712069999999940e+01
1.663860000000000024e-06	-3.086752089999999882e+01
1.663870000000000089e-06	-3.086650530000000003e+01
1.663879999999999941e-06	-3.089207220000000120e+01
1.663890000000000005e-06	-3.089498710000000159e+01
1.663900000000000070e-06	-3.090716600000000014e+01
1.663909999999999922e-06	-3.093013300000000143e+01
1.663919999999999986e-06	-3.092843219999999960e+01
1.663930000000000051e-06	-3.094889230000000069e+01
1.663939999999999903e-06	-3.095043390000000016e+01
1.663949999999999968e-06	-3.096148140000000026e+01
1.663960000000000032e-06	-3.097441219999999973e+01
1.663970000000000096e-06	-3.098014590000000013e+01
1.663979999999999949e-06	-3.099939940000000149e+01
1.663990000000000013e-06	-3.099779210000000162e+01
1.664000000000000077e-06	-3.102476199999999906e+01
1.664009999999999930e-06	-3.103260829999999970e+01
1.664019999999999994e-06	-3.103324050000000156e+01
1.664030000000000058e-06	-3.105542450000000088e+01
1.664039999999999911e-06	-3.105617760000000160e+01
1.664049999999999975e-06	-3.107975989999999911e+01
1.664060000000000039e-06	-3.108127800000000107e+01
1.664070000000000104e-06	-3.108953729999999993e+01
1.664079999999999956e-06	-3.110893210000000053e+01
1.664090000000000020e-06	-3.111505689999999902e+01
1.664100000000000085e-06	-3.113779600000000158e+01
1.664109999999999937e-06	-3.113962950000000163e+01
1.664120000000000001e-06	-3.114826109999999915e+01
1.664130000000000066e-06	-3.116059320000000099e+01
1.664139999999999918e-06	-3.116130210000000034e+01
1.664149999999999983e-06	-3.119079680000000110e+01
1.664160000000000047e-06	-3.118496220000000108e+01
1.664169999999999899e-06	-3.119717430000000036e+01
1.664179999999999964e-06	-3.121206090000000088e+01
1.664190000000000028e-06	-3.121594650000000115e+01
1.664200000000000092e-06	-3.124488940000000170e+01
1.664209999999999945e-06	-3.124029469999999975e+01
1.664220000000000009e-06	-3.125895099999999971e+01
1.664230000000000073e-06	-3.127009059999999963e+01
1.664239999999999926e-06	-3.127930519999999959e+01
1.664249999999999990e-06	-3.130330419999999947e+01
1.664260000000000054e-06	-3.130076199999999886e+01
1.664269999999999907e-06	-3.131982560000000149e+01
1.664279999999999971e-06	-3.132198440000000161e+01
1.664290000000000035e-06	-3.132832649999999930e+01
1.664300000000000100e-06	-3.135207079999999991e+01
1.664309999999999952e-06	-3.134908730000000077e+01
1.664320000000000017e-06	-3.137507229999999936e+01
1.664330000000000081e-06	-3.137953960000000109e+01
1.664339999999999933e-06	-3.138977630000000119e+01
1.664349999999999998e-06	-3.140936830000000057e+01
1.664360000000000062e-06	-3.140694510000000150e+01
1.664369999999999914e-06	-3.143505650000000173e+01
1.664379999999999979e-06	-3.143664240000000021e+01
1.664390000000000043e-06	-3.144929649999999910e+01
1.664399999999999895e-06	-3.146305010000000024e+01
1.664409999999999960e-06	-3.147117760000000075e+01
1.664420000000000024e-06	-3.149515080000000111e+01
1.664430000000000088e-06	-3.149462159999999855e+01
1.664439999999999941e-06	-3.151828300000000027e+01
1.664450000000000005e-06	-3.152898940000000039e+01
1.664460000000000069e-06	-3.153401279999999929e+01
1.664469999999999922e-06	-3.155204979999999892e+01
1.664479999999999986e-06	-3.155474999999999852e+01
1.664490000000000050e-06	-3.158020760000000138e+01
1.664499999999999903e-06	-3.158590239999999838e+01
1.664509999999999967e-06	-3.159957269999999951e+01
1.664520000000000032e-06	-3.161810870000000051e+01
1.664530000000000096e-06	-3.161963850000000065e+01
1.664539999999999948e-06	-3.164039440000000170e+01
1.664550000000000013e-06	-3.164837119999999970e+01
1.664560000000000077e-06	-3.166476850000000098e+01
1.664569999999999929e-06	-3.168768950000000117e+01
1.664579999999999994e-06	-3.168584639999999908e+01
1.664590000000000058e-06	-3.172317170000000175e+01
1.664599999999999910e-06	-3.172029240000000172e+01
1.664609999999999975e-06	-3.173512919999999937e+01
1.664620000000000039e-06	-3.174803340000000063e+01
1.664630000000000103e-06	-3.175323189999999940e+01
1.664639999999999956e-06	-3.178198180000000050e+01
1.664650000000000020e-06	-3.178098819999999947e+01
1.664660000000000084e-06	-3.180612770000000111e+01
1.664669999999999937e-06	-3.181204239999999928e+01
1.664680000000000001e-06	-3.182360620000000040e+01
1.664690000000000065e-06	-3.184317790000000059e+01
1.664699999999999918e-06	-3.184071570000000051e+01
1.664709999999999982e-06	-3.186762179999999844e+01
1.664720000000000047e-06	-3.187316819999999851e+01
1.664729999999999899e-06	-3.188726039999999884e+01
1.664739999999999963e-06	-3.190891080000000102e+01
1.664750000000000028e-06	-3.191592669999999998e+01
1.664760000000000092e-06	-3.194080190000000030e+01
1.664769999999999944e-06	-3.194372339999999966e+01
1.664780000000000009e-06	-3.195913559999999976e+01
1.664790000000000073e-06	-3.197675290000000103e+01
1.664799999999999926e-06	-3.198181920000000034e+01
1.664809999999999990e-06	-3.201150410000000335e+01
1.664820000000000054e-06	-3.200791139999999757e+01
1.664829999999999907e-06	-3.203457699999999875e+01
1.664839999999999971e-06	-3.205045559999999938e+01
1.664850000000000035e-06	-3.205062709999999981e+01
1.664860000000000099e-06	-3.208528960000000296e+01
1.664869999999999952e-06	-3.208440670000000239e+01
1.664880000000000016e-06	-3.210591949999999883e+01
1.664890000000000081e-06	-3.212142240000000015e+01
1.664899999999999933e-06	-3.212888439999999690e+01
1.664909999999999997e-06	-3.216317540000000008e+01
1.664920000000000062e-06	-3.215988469999999921e+01
1.664929999999999914e-06	-3.218683510000000325e+01
1.664939999999999978e-06	-3.219080830000000049e+01
1.664950000000000043e-06	-3.221063039999999944e+01
1.664959999999999895e-06	-3.223198980000000091e+01
1.664969999999999959e-06	-3.223307539999999705e+01
1.664980000000000024e-06	-3.225520769999999970e+01
1.664990000000000088e-06	-3.226268929999999813e+01
1.664999999999999941e-06	-3.228436690000000198e+01
1.665010000000000005e-06	-3.230095850000000013e+01
1.665020000000000069e-06	-3.230780279999999749e+01
1.665029999999999922e-06	-3.233638369999999895e+01
1.665039999999999986e-06	-3.233600429999999903e+01
1.665050000000000050e-06	-3.236453910000000178e+01
1.665059999999999903e-06	-3.238468979999999675e+01
1.665069999999999967e-06	-3.239521160000000322e+01
1.665080000000000031e-06	-3.241386250000000047e+01
1.665090000000000096e-06	-3.241542849999999731e+01
1.665099999999999948e-06	-3.244582849999999752e+01
1.665110000000000012e-06	-3.244955050000000085e+01
1.665120000000000077e-06	-3.245182400000000200e+01
1.665129999999999929e-06	-3.247763830000000240e+01
1.665139999999999993e-06	-3.247613570000000038e+01
1.665150000000000058e-06	-3.251447590000000076e+01
1.665159999999999910e-06	-3.252932220000000285e+01
1.665169999999999974e-06	-3.253789199999999937e+01
1.665180000000000039e-06	-3.256319220000000314e+01
1.665190000000000103e-06	-3.255829150000000283e+01
1.665199999999999956e-06	-3.259591019999999872e+01
1.665210000000000020e-06	-3.259807490000000030e+01
1.665220000000000084e-06	-3.261349890000000329e+01
1.665229999999999937e-06	-3.263881429999999995e+01
1.665240000000000001e-06	-3.264124100000000084e+01
1.665250000000000065e-06	-3.267766989999999794e+01
1.665259999999999918e-06	-3.267049089999999723e+01
1.665269999999999982e-06	-3.269938760000000144e+01
1.665280000000000046e-06	-3.270827609999999908e+01
1.665289999999999899e-06	-3.270765080000000324e+01
1.665299999999999963e-06	-3.274681230000000198e+01
1.665310000000000027e-06	-3.274200090000000074e+01
1.665320000000000092e-06	-3.277441639999999978e+01
1.665329999999999944e-06	-3.278624889999999681e+01
1.665340000000000008e-06	-3.278855409999999893e+01
1.665350000000000073e-06	-3.282296339999999901e+01
1.665359999999999925e-06	-3.282410159999999877e+01
1.665369999999999990e-06	-3.286616699999999724e+01
1.665380000000000054e-06	-3.286826700000000301e+01
1.665389999999999906e-06	-3.288592040000000338e+01
1.665399999999999971e-06	-3.291165850000000148e+01
1.665410000000000035e-06	-3.291550349999999980e+01
1.665420000000000099e-06	-3.295459629999999862e+01
1.665429999999999952e-06	-3.296022070000000070e+01
1.665440000000000016e-06	-3.297484399999999738e+01
1.665450000000000080e-06	-3.299696360000000084e+01
1.665459999999999933e-06	-3.300097379999999703e+01
1.665469999999999997e-06	-3.304302979999999934e+01
1.665480000000000061e-06	-3.303742179999999706e+01
1.665489999999999914e-06	-3.305724119999999999e+01
1.665499999999999978e-06	-3.308404310000000237e+01
1.665510000000000042e-06	-3.309265090000000242e+01
1.665519999999999895e-06	-3.312247990000000186e+01
1.665529999999999959e-06	-3.311746660000000020e+01
1.665540000000000023e-06	-3.315501189999999809e+01
1.665550000000000088e-06	-3.316377469999999761e+01
1.665559999999999940e-06	-3.316423389999999927e+01
1.665570000000000005e-06	-3.320153570000000087e+01
1.665580000000000069e-06	-3.319517030000000091e+01
1.665589999999999921e-06	-3.323465809999999721e+01
1.665599999999999986e-06	-3.324593039999999888e+01
1.665610000000000050e-06	-3.326633410000000168e+01
1.665619999999999902e-06	-3.329807830000000024e+01
1.665629999999999967e-06	-3.329535200000000117e+01
1.665640000000000031e-06	-3.334382670000000104e+01
1.665650000000000095e-06	-3.334480229999999779e+01
1.665659999999999948e-06	-3.336413830000000047e+01
1.665670000000000012e-06	-3.339502250000000316e+01
1.665680000000000076e-06	-3.339748939999999777e+01
1.665689999999999929e-06	-3.343495759999999706e+01
1.665699999999999993e-06	-3.342880780000000129e+01
1.665710000000000057e-06	-3.346032120000000276e+01
1.665719999999999910e-06	-3.348054960000000335e+01
1.665729999999999974e-06	-3.348136079999999737e+01
1.665740000000000038e-06	-3.351713139999999669e+01
1.665750000000000103e-06	-3.352219159999999931e+01
1.665759999999999955e-06	-3.355015910000000190e+01
1.665770000000000020e-06	-3.355992479999999745e+01
1.665780000000000084e-06	-3.357563660000000283e+01
1.665789999999999936e-06	-3.360539010000000104e+01
1.665800000000000001e-06	-3.360339739999999864e+01
1.665810000000000065e-06	-3.364554019999999923e+01
1.665819999999999917e-06	-3.366035709999999881e+01
1.665829999999999982e-06	-3.366633360000000152e+01
1.665840000000000046e-06	-3.370796930000000202e+01
1.665849999999999899e-06	-3.370363329999999991e+01
1.665859999999999963e-06	-3.374636720000000167e+01
1.665870000000000027e-06	-3.374488480000000123e+01
1.665880000000000091e-06	-3.376463009999999798e+01
1.665889999999999944e-06	-3.379297259999999881e+01
1.665900000000000008e-06	-3.379679380000000322e+01
1.665910000000000072e-06	-3.383366269999999787e+01
1.665919999999999925e-06	-3.382984830000000187e+01
1.665929999999999989e-06	-3.386192539999999696e+01
1.665940000000000054e-06	-3.388768629999999860e+01
1.665949999999999906e-06	-3.388716709999999921e+01
1.665959999999999970e-06	-3.391997270000000242e+01
1.665970000000000035e-06	-3.393077149999999875e+01
1.665980000000000099e-06	-3.396605639999999937e+01
1.665989999999999951e-06	-3.397224880000000269e+01
1.666000000000000016e-06	-3.398566290000000123e+01
1.666010000000000080e-06	-3.402342639999999818e+01
1.666019999999999932e-06	-3.401773899999999884e+01
1.666029999999999997e-06	-3.405738939999999815e+01
1.666040000000000061e-06	-3.405446409999999702e+01
1.666049999999999914e-06	-3.407613469999999722e+01
1.666059999999999978e-06	-3.411375319999999789e+01
1.666070000000000042e-06	-3.411684400000000039e+01
1.666079999999999895e-06	-3.415564530000000332e+01
1.666089999999999959e-06	-3.414809540000000254e+01
1.666100000000000023e-06	-3.417955829999999651e+01
1.666110000000000087e-06	-3.421636279999999886e+01
1.666119999999999940e-06	-3.421851350000000025e+01
1.666130000000000004e-06	-3.424617630000000190e+01
1.666140000000000069e-06	-3.425216809999999867e+01
1.666149999999999921e-06	-3.428065660000000037e+01
1.666159999999999985e-06	-3.430680190000000351e+01
1.666170000000000050e-06	-3.432383959999999945e+01
1.666179999999999902e-06	-3.435383600000000115e+01
1.666189999999999966e-06	-3.433829899999999924e+01
1.666200000000000031e-06	-3.437535479999999666e+01
1.666210000000000095e-06	-3.439059600000000216e+01
1.666219999999999947e-06	-3.440979879999999724e+01
1.666230000000000012e-06	-3.444010169999999960e+01
1.666240000000000076e-06	-3.444030279999999777e+01
1.666249999999999929e-06	-3.448076859999999755e+01
1.666259999999999993e-06	-3.448260049999999666e+01
1.666270000000000057e-06	-3.450133050000000168e+01
1.666279999999999910e-06	-3.454483539999999664e+01
1.666289999999999974e-06	-3.453577460000000343e+01
1.666300000000000038e-06	-3.459312760000000253e+01
1.666310000000000102e-06	-3.458725900000000308e+01
1.666319999999999955e-06	-3.460858900000000204e+01
1.666330000000000019e-06	-3.463913869999999662e+01
1.666340000000000084e-06	-3.463284469999999970e+01
1.666349999999999936e-06	-3.468737949999999870e+01
1.666360000000000000e-06	-3.468704329999999914e+01
1.666370000000000065e-06	-3.472161919999999924e+01
1.666379999999999917e-06	-3.475314960000000042e+01
1.666389999999999981e-06	-3.475343120000000141e+01
1.666400000000000046e-06	-3.479864700000000255e+01
1.666409999999999898e-06	-3.478813809999999762e+01
1.666419999999999963e-06	-3.483518500000000273e+01
1.666430000000000027e-06	-3.484394470000000155e+01
1.666440000000000091e-06	-3.485870179999999863e+01
1.666449999999999944e-06	-3.490057480000000112e+01
1.666460000000000008e-06	-3.490147209999999944e+01
1.666470000000000072e-06	-3.494078350000000199e+01
1.666479999999999925e-06	-3.495006980000000141e+01
1.666489999999999989e-06	-3.497641800000000245e+01
1.666500000000000053e-06	-3.500844579999999695e+01
1.666509999999999906e-06	-3.500273390000000262e+01
1.666519999999999970e-06	-3.505693229999999971e+01
1.666530000000000034e-06	-3.506307699999999983e+01
1.666540000000000099e-06	-3.508377169999999978e+01
1.666549999999999951e-06	-3.511521580000000142e+01
